ProductID,Description,Size,Volume,Classification
2792,Jim Beam Apple,50mL,50.0,1
2793,Camus Elegance VS Cognac,750mL,750.0,1
2794,Bird Dog Bourbon,750mL,750.0,1
2795,George Dickel Rye,750mL,750.0,1
2797,Wicked 87 Whiskey,50mL,50.0,1
2800,Laphroaig 15 Yr Single Malt,750mL,750.0,1
2801,Tullamore Dew 10 Yr Old,750mL,750.0,1
2802,SW4 London Dry Gin,750mL,750.0,1
2803,Bluecoat Gin,750mL,750.0,1
2808,Uisce Beatha Irish Whisky,750mL,750.0,1
2812,Hudson Manhattan Rye,375mL,375.0,1
2814,Hudson Bay Bourbon,375mL,375.0,1
2815,Benromach 10Yr Single Malt,750mL,750.0,1
2816,Auchentoshan 12 Yr Sngle Mlt,750mL,750.0,1
2821,Auchentoshan American Oak,750mL,750.0,1
2822,James E Pepper 1776 Rye,750mL,750.0,1
2826,Bowmore Small Batch Sngl Mlt,750mL,750.0,1
2830,Serpent's Bite Cider Whiskey,750mL,750.0,1
2834,Old Smuggler P E T,1.75L,1750.0,1
2838,Calumet Bourbon,750mL,750.0,1
2839,Ardmore Legacy Single Malt,750mL,750.0,1
2841,High West Double Rye Whiskey,750mL,750.0,1
2851,Mother's Apple Pie Liqueur,750mL,750.0,1
2852,Bushmills 10 Yr Irish Whisky,750mL,750.0,1
2854,Talisker 10-Yr Single Malt,750mL,750.0,1
2855,Master's London Dry Gin,750mL,750.0,1
2856,Cragganmore 12-Yr Sngle Malt,750mL,750.0,1
2859,Bushmills Irish Honey,750mL,750.0,1
2862,Pinch 15-Yr by Haig & Haig,750mL,750.0,1
2868,Mortlach Single Malt Scotch,750mL,750.0,1
2874,Hirsch 20 Yr American Whisky,750mL,750.0,1
2878,Hudson Four Grain Bourbon,375mL,375.0,1
2879,Corner Creek Rsv Bourbon,750mL,750.0,1
2882,Highland Park 18 Yr Single,750mL,750.0,1
2889,Buchanans Deluxe 12Yr Scotch,750mL,750.0,1
2890,Four Roses Bourbon,750mL,750.0,1
2893,Glenmorangie Quinta Ruban,750mL,750.0,1
2894,Scoresby Rare,1.75L,1750.0,1
2897,Haig Club Scotch,750mL,750.0,1
2898,Scoresby Rare,750mL,750.0,1
2899,Laphroiag Select Single Malt,750mL,750.0,1
2902,Stranahan's Colorado Whiskey,750mL,750.0,1
2906,Usquaebach Old Rare Whisky,750mL,750.0,1
2909,Lot No 40 Canadian Rye,750mL,750.0,1
2912,Platte Valley KY Moonshine,750mL,750.0,1
2917,Paddy's Irish Whiskey,750mL,750.0,1
2920,Old Potrero 18th Century,750mL,750.0,1
2924,Speyburn 10-Yr Single Malt,750mL,750.0,1
2926,Teachers Highland Cream,1.75L,1750.0,1
2932,Jameson Black Barrel,750mL,750.0,1
2935,Talisker 18 Yr Old Scotch,750mL,750.0,1
2942,Glen Grant 10 Yr Single Malt,750mL,750.0,1
2944,The Glenlivet Founders Res,750mL,750.0,1
2946,Highland Park 15 Yr Old,750mL,750.0,1
2949,Lock Stock & Barrel Rye,750mL,750.0,1
2951,Old Bushmills Irish Whiskey,1.75L,1750.0,1
2952,Old Bushmills,750mL,750.0,1
2954,Highland Park 12 Yr Single,750mL,750.0,1
2956,Vat 69 Gold,1.75L,1750.0,1
2957,Glenfarclas 12-Yr Scotch,750mL,750.0,1
2958,Dalwhinnie 15-Yr Single Mal,750mL,750.0,1
2960,The Macallan Fine Oak 15 Yr,750mL,750.0,1
2963,Bruichladdich The Laddie Ten,750mL,750.0,1
2965,Ardbeg 10 Yr Single Malt Sc,750mL,750.0,1
2967,3lenfiddich Solera 15 Yr RSV,750mL,750.0,1
2973,Eagle Rare Single Barrel Bo,750mL,750.0,1
2975,Bird Dog Blackberry Whiskey,750mL,750.0,1
2979,Bowmore 12-Yr Scotch,750mL,750.0,1
2982,Highland Park Dark Origins,750mL,750.0,1
2985,Gibsons 12YO Gold Canadian W,750mL,750.0,1
2988,Sauza 901 Silver Tequila,750mL,750.0,1
2989,The Macallan 18 Yr Old,750mL,750.0,1
2990,Bulldog Gin,750mL,750.0,1
2991,Tullibardine Single Malt,750mL,750.0,1
2992,Hudson Baby Bourbon Whiskey,750mL,750.0,1
2994,Hudson Manhattan Rye,750mL,750.0,1
3012,Pinnacle Vodka,50mL,50.0,1
3016,Bombay Sapphire East Gin,750mL,750.0,1
3020,Pinnacle Blueberry Vodka,750mL,750.0,1
3025,Ciroc Snap Frost Vodka,375mL,375.0,1
3038,Zhenka Raspberry Vodka,1.75L,1750.0,1
3039,Stoli Salted Karamel,750mL,750.0,1
3040,Tito's Handmade Vodka,Liter,1000.0,1
3041,Zhenka Pink Lemonade Vodka,1.75L,1750.0,1
3042,Ciroc Red Berry Vodka,375mL,375.0,1
3045,Pinnacle Salted Caramel,750mL,750.0,1
3046,Ciroc Peach Vodka,1.75L,1750.0,1
3050,Bowman Vodka,1.75L,1750.0,1
3054,Smirnoff Kissed Caramel,750mL,750.0,1
3058,Three Olives Vodka,50mL,50.0,1
3061,Absolut Grapevine Vodka,750mL,750.0,1
3062,Russian Standard Platinum,750mL,750.0,1
3070,Peligroso Reposado Tequila,750mL,750.0,1
3072,Ciroc Peach Vodka,750mL,750.0,1
3079,Devils Spring Vodka,750mL,750.0,1
3085,Absolut Mini Bar 5/50mls,50mL 5 Pk,50.0,1
3086,Ciroc Coconut Vodka,1.75L,1750.0,1
3089,Evan Williams Honey Reserve,750mL,750.0,1
3100,Ciroc Red Berry Vodka,1.75L,1750.0,1
3102,Smirnoff Traveler,1.75L,1750.0,1
3104,Smirnoff Whipped Cream,750mL,750.0,1
3107,Don Julio 70th Anniversary,750mL,750.0,1
3123,Booths London Dry Gin,1.75L,1750.0,1
3125,Pinnacle Strawbery Shortcake,750mL,750.0,1
3133,Svedka Strwbry Lemonad Vodka,750mL,750.0,1
3137,Three Olives Blueberry Vodka,50mL,50.0,1
3139,Grey Goose Le Melon,750mL,750.0,1
3147,Stolichnaya Chocolat Kokonut,50mL,50.0,1
3150,Svedka Mango Pineapple Vodka,750mL,750.0,1
3153,Rye Harbor Vodka,750mL,750.0,1
3154,New Amsterdam Peach Vodka,750mL,750.0,1
3158,Pinnacle Tropical Punch,1.75L,1750.0,1
3161,New Amsterdam Red Berry,750mL,750.0,1
3162,Burnett's Peach Vodka,50mL,50.0,1
3168,Belvedere UF Intense Vodka,750mL,750.0,1
3172,Skyy Infusions Blood Orange,750mL,750.0,1
3174,Cold River Vodka,750mL,750.0,1
3176,Smugglers Notch Vodka,750mL,750.0,1
3180,New Amsterdam Vodka,1.75L,1750.0,1
3183,Jose Cuervo Tradicional Slvr,750mL,750.0,1
3189,Skyy Infusions Dragon Fruit,750mL,750.0,1
3194,Grey Goose Cherry Noir Vodka,750mL,750.0,1
3197,Pinnacle Vodka 100 Proof,1.75L,1750.0,1
3201,Plymouth Gin,750mL,750.0,1
3204,Twenty 2 Vodka,750mL,750.0,1
3209,Hammer & Sickle Vodka,750mL,750.0,1
3216,Fleischmanns X Dry Gin,1.75L,1750.0,1
3218,Firefly Sweet Tea Vodka,750mL,750.0,1
3219,Svedka Grapefruit Jalapeno,50mL,50.0,1
3220,Svedka Clementine Vodka,1.75L,1750.0,1
3221,Pinnacle Raspberry Vodka,750mL,750.0,1
3227,Taaka Gin,1.75L,1750.0,1
3230,Svedka Grapefruit Jalapeno,750mL,750.0,1
3231,Pinnacle Tropical Punch Vdka,750mL,750.0,1
3233,Belvedere Wild Berry,750mL,750.0,1
3234,Hendrick's Gin,1.75L,1750.0,1
3235,Absolut Berri Acai,750mL,750.0,1
3237,Firefly Sweet Tea Vodka,1.75L,1750.0,1
3238,Hendrick's Gin,750mL,750.0,1
3239,Seagram's Red Berry Vodka,750mL,750.0,1
3243,Burnetts Vodka,1.75L,1750.0,1
3244,Burnetts Vodka,750mL,750.0,1
3246,Bentley's Vodka,1.75L,1750.0,1
3253,Gilbeys London Dry,1.75L,1750.0,1
3257,Gilbeys London Dry Trav,750mL,750.0,1
3268,Pinnacle CranApple Vodka,750mL,750.0,1
3272,Sobieski Vodka,1.75L,1750.0,1
3276,Gordons London Dry,1.75L,1750.0,1
3278,Gordons London Dry,750mL,750.0,1
3279,Double Cross Vodka,750mL,750.0,1
3282,Skyy Watermelon Fresca Vodka,50mL,50.0,1
3285,Svedka Strawberry Colada,750mL,750.0,1
3286,Ciroc Snap Frost Vodka,1.75L,1750.0,1
3288,Svedka Strwbry Lemonad Vodka,1.75L,1750.0,1
3294,Leaf Vodka Alaskian Glacial,750mL,750.0,1
3295,Tito's Handmade Vodka,375mL,375.0,1
3296,Belvedere Pink Grapefruit,750mL,750.0,1
3300,Smirnoff Sorbet Mango/Pasion,50mL,50.0,1
3305,Canada House Canadian Whisky,1.75L,1750.0,1
3310,Pinnacle Vodka,375mL,375.0,1
3314,El Jimador Blanco Tequila,1.75L,1750.0,1
3315,Smirnoff Sorbet Rasp/Pomegra,50mL,50.0,1
3316,Ciroc Peach Vodka,375mL,375.0,1
3324,Milagro Silver Select Barrel,750mL,750.0,1
3325,Pinnacle Caramel Apple Vodka,750mL,750.0,1
3326,Jenkins Gin,1.75L,1750.0,1
3329,Seagrams Extra Smooth Vodka,1.75L,1750.0,1
3335,Tanqueray Sterling Vodka,750mL,750.0,1
3343,Bombay Sapphire Gin,375mL,375.0,1
3344,Bombay Sapphire Gin,750mL,750.0,1
3345,Bombay Sapphire Gin,50mL,50.0,1
3347,Milagro Silver Tequila,1.75L,1750.0,1
3348,Bombay Sapphire Gin,1.75L,1750.0,1
3349,Russian Standard Vodka,50mL,50.0,1
3351,Pinnacle Whipped Vodka,1.75L,1750.0,1
3352,Ciroc Coconut Vodka,750mL,750.0,1
3354,Ketel One Vodka,375mL,375.0,1
3356,Svedka Vodka,375mL,375.0,1
3357,Smirnoff Sours Green Apple,50mL,50.0,1
3363,Lunazul Reposado Tequila,750mL,750.0,1
3364,Absolut Ruby Red,1.75L,1750.0,1
3365,Russian Standard Vodka,1.75L,1750.0,1
3366,Tanqueray Rangpur Gin,1.75L,1750.0,1
3367,Pinnacle Pomegranate Vodka,750mL,750.0,1
3368,Pinnacle Grape Vodka,1.75L,1750.0,1
3373,Svedka Citron Vodka,1.75L,1750.0,1
3376,Tommy Guns Vodka,750mL,750.0,1
3377,Tanqueray Rangpur Gin,750mL,750.0,1
3385,Pinnacle Strawbry Kiwi Vodka,1.75L,1750.0,1
3388,Seagrams Extra Dry Gin,750mL,750.0,1
3389,Seagrams Extra Dry Gin,1.75L,1750.0,1
3390,Cold River Blueberry Vodka,750mL,750.0,1
3396,Smirnoff Vanilla Vodka,1.75L,1750.0,1
3397,Ciroc Red Berry Vodka,750mL,750.0,1
3405,Tito's Handmade Vodka,1.75L,1750.0,1
3409,Crystal Head Vodka,750mL,750.0,1
3410,American Harvest Organic,750mL,750.0,1
3412,Skyy Infusions Pineapple,750mL,750.0,1
3420,New Amsterdam Coconut Vodka,750mL,750.0,1
3422,Beefeater,750mL,750.0,1
3423,Beefeater,1.75L,1750.0,1
3425,Olmeca Altos Plata Tequila,750mL,750.0,1
3427,Stolichnaya Blueberi,1.75L,1750.0,1
3436,Bombay Dry Gin,1.75L,1750.0,1
3437,Bombay Dry Gin,750mL,750.0,1
3444,Hornitos Plata Tequila,1.75L,1750.0,1
3452,Vanya Light Vodka,1.75L,1750.0,1
3456,Tanqueray Sterling Vodka,1.75L,1750.0,1
3457,Olmeca Altos Plata Tequila,1.75L,1750.0,1
3458,Ciroc Amaretto Vodka,750mL,750.0,1
3462,Absolut Ruby Red,750mL,750.0,1
3464,UV Blue Raspberry Vodka,1.75L,1750.0,1
3467,El Jimador Reposado Tequila,750mL,750.0,1
3472,Cazadores Blanco Tequila,750mL,750.0,1
3476,Reyka Vodka,750mL,750.0,1
3481,Citadelle Gin,750mL,750.0,1
3483,Kru 82 Vodka,750mL,750.0,1
3485,Luksusowa Potato Vodka,1.75L,1750.0,1
3486,Tanqueray,375mL,375.0,1
3487,Stolichnaya Blueberi,750mL,750.0,1
3488,Tanqueray,750mL,750.0,1
3489,Tanqueray,1.75L,1750.0,1
3495,Ketel One Citroen Vodka,1.75L,1750.0,1
3497,Johnnie Walker Platinum,750mL,750.0,1
3498,Baileys Vanilla Cinnamon,750mL,750.0,1
3500,Tito's Handmade Vodka,50mL,50.0,1
3502,Pinnacle Vodka,750mL,750.0,1
3503,Smirnoff Sorbet Rasp/Pomegra,750mL,750.0,1
3505,Tito's Handmade Vodka,750mL,750.0,1
3510,Smirnoff Light Lemon Sorbet,750mL,750.0,1
3511,New Amsterdam Vodka,750mL,750.0,1
3512,Pinnacle Vodka,1.75L,1750.0,1
3513,Ciroc Snap Frost Vodka,750mL,750.0,1
3515,Skyy Infusions Citrus Vodka,1.75L,1750.0,1
3517,Smirnoff Sorbet Mango/Pasion,750mL,750.0,1
3518,Cabot Trail Maple Whisky,750mL,750.0,1
3522,Platinum 7X Distilled Vodka,1.75L,1750.0,1
3524,Pravda Polish Vodka,750mL,750.0,1
3527,Reyka Vodka,1.75L,1750.0,1
3528,Don Felix Anejo Tequila,750mL,750.0,1
3529,U V Vodka,1.75L,1750.0,1
3532,Milagro Reposado Tequila,750mL,750.0,1
3533,Lidestri Pink Limoncello,750mL,750.0,1
3534,Milagro Silver Tequila,750mL,750.0,1
3539,MacGavin's Highland Scotch,750mL,750.0,1
3545,Ketel One Vodka,1.75L,1750.0,1
3547,Ketel One Vodka,50mL,50.0,1
3549,Ketel One Vodka,750mL,750.0,1
3560,Ciroc Amaretto Vodka,375mL,375.0,1
3562,Pearl Vodka,50mL,50.0,1
3564,Ciroc Amaretto Vodka,1.75L,1750.0,1
3565,Ultimat Vodka,750mL,750.0,1
3568,Pearl Cucumber Vodka,50mL,50.0,1
3571,Absolut Vanilia,50mL,50.0,1
3578,Stolichnaya Elit Vodka,750mL,750.0,1
3579,Ciroc Pineapple Vodka,375mL,375.0,1
3580,Smirnoff Orange Vodka,750mL,750.0,1
3583,Smirnoff Orange Vodka,1.75L,1750.0,1
3584,Absolut Raspberri,750mL,750.0,1
3591,Absolut Vanilia,750mL,750.0,1
3592,Burnetts Pineapple Vodka,1.75L,1750.0,1
3593,Smirnoff Blue 100 Proof Trav,1.75L,1750.0,1
3595,Smirnoff Blue 100 Proof,750mL,750.0,1
3597,UV Sangria Vodka,750mL,750.0,1
3598,Ice Pik Vodka,750mL,750.0,1
3601,Remy Martin V,750mL,750.0,1
3606,Smirnoff Raspberry Vodka,50mL,50.0,1
3607,Smirnoff Citrus Vodka,50mL,50.0,1
3608,Smirnoff Orange Vodka,50mL,50.0,1
3609,Smirnoff Vanilla Vodka,50mL,50.0,1
3610,Smirnoff Cranberry Vodka,750mL,750.0,1
3612,Taaka Vodka,1.75L,1750.0,1
3614,Finlandia Vodka,1.75L,1750.0,1
3617,Olmeca Altos Reposado,750mL,750.0,1
3618,Pinnacle Mimosa Vodka,750mL,750.0,1
3620,Powers Signature Release,750mL,750.0,1
3625,Absolut 80 Proof,750mL,750.0,1
3626,Sauza Extra Gold Tequila,750mL,750.0,1
3627,Absolut 80 Proof,375mL,375.0,1
3629,Flag Hill White Rum,750mL,750.0,1
3630,Stolichnaya Razberi,1.75L,1750.0,1
3636,Dr McGillicuddy's Mentholmnt,375mL,375.0,1
3637,Zhenka Vodka Plastic,750mL,750.0,1
3639,Burnetts Peach Vodka,1.75L,1750.0,1
3640,Belvedere Cytrus Vodka,750mL,750.0,1
3643,Caldwells Vodka,1.75L,1750.0,1
3648,UV Ruby Red Grapefruit Vodka,750mL,750.0,1
3650,Patron Silver Tequila,750mL,750.0,1
3651,Belvedere Vodka,50mL,50.0,1
3652,Ciroc Pineapple Vodka,1.75L,1750.0,1
3654,Patron Reposado Tequila,750mL,750.0,1
3656,Stolichnaya Vanil,1.75L,1750.0,1
3658,Patron Anejo Tequila,750mL,750.0,1
3662,Three Olives Blueberry Vodka,750mL,750.0,1
3663,Tarantula Azul Tequila,750mL,750.0,1
3667,Boru Original Irish Vodka,1.75L,1750.0,1
3668,Belvedere Polish Vodka,1.75L,1750.0,1
3670,Kinky Vodka,750mL,750.0,1
3672,Shady Fruit Real Ruby Red Gr,750mL,750.0,1
3677,Shady Fruit Valencia Orange,750mL,750.0,1
3679,Chopin Vodka,750mL,750.0,1
3680,Stolichnaya Ohranj,1.75L,1750.0,1
3682,Belvedere Vodka,750mL,750.0,1
3683,Stolichnaya Ohranj,750mL,750.0,1
3684,Fleischmanns Royal Vodka,1.75L,1750.0,1
3687,Fleischmanns Royal Traveler,750mL,750.0,1
3688,Bowman's Light Vodka,1.75L,1750.0,1
3689,Stolichnaya Vanil,750mL,750.0,1
3690,Tanqueray Ten Gin,750mL,750.0,1
3693,Smirnoff Ruby Red Grapefruit,750mL,750.0,1
3694,Stolichnaya Razberi,750mL,750.0,1
3695,Rain Handcrafted Vodka,750mL,750.0,1
3696,Gilbeys Vodka,1.75L,1750.0,1
3699,Chopin Vodka,1.75L,1750.0,1
3701,UV Sangria Vodka,50mL,50.0,1
3702,Kinky Vodka,50mL,50.0,1
3703,OuterSpace Vodka,50mL,50.0,1
3704,Ciroc Pineapple Vodka,750mL,750.0,1
3706,Pinnacle Citrus Vodka,1.75L,1750.0,1
3707,Smirnoff Ruby Red Grapefruit,50mL,50.0,1
3716,Don Eduardo Anejo Tequila,750mL,750.0,1
3724,Absolut Citron,750mL,750.0,1
3725,Three Olives Pomegranate,750mL,750.0,1
3726,Gilbeys Vodka Traveler,750mL,750.0,1
3727,Absolut Citron,50mL,50.0,1
3728,Absolut Citron,1.75L,1750.0,1
3730,UV Ruby Red Grapefruit Vodka,50mL,50.0,1
3731,Absolut Apeach,750mL,750.0,1
3733,Patron Silver Tequila,1.75L,1750.0,1
3736,Smirnoff Cherry Vodka,750mL,750.0,1
3738,Three Olives Chocolate Vodka,750mL,750.0,1
3743,Smirnoff Sorbet Pine/Coconut,750mL,750.0,1
3745,Taaka Vodka Traveler,750mL,750.0,1
3746,Gordons Vodka 80 Proof,1.75L,1750.0,1
3747,Gordons Vodka Traveler,750mL,750.0,1
3754,Smirnoff Blueberry Vodka,750mL,750.0,1
3755,Russian Standard Original,750mL,750.0,1
3757,Ketel One 325 Commemorative,Liter,1000.0,1
3758,Margaritaville Gold Tequila,1.75L,1750.0,1
3760,Absolut Pears,750mL,750.0,1
3761,Ciroc Apple Vodka,1.75L,1750.0,1
3762,Patron Silver Tequila,50mL,50.0,1
3763,Patron Anejo Tequila,375mL,375.0,1
3764,Patron Reposado Tequila,375mL,375.0,1
3766,Three Olives Grape Vodka,750mL,750.0,1
3768,Jenkins Vodka,750mL,750.0,1
3769,Jenkins Vodka,1.75L,1750.0,1
3770,Miodula Honey Vodka,750mL,750.0,1
3773,General John Stark Vodka,750mL,750.0,1
3776,Jose Cuervo Especial Silver,1.75L,1750.0,1
3779,Three Olives Cherry Vodka,750mL,750.0,1
3780,Three Olives Raspberry Vodk,750mL,750.0,1
3781,Three Olives Vanilla Vodka,750mL,750.0,1
3782,Grey Goose Le Citron Vodka,750mL,750.0,1
3783,Ciroc Apple Vodka,50mL,50.0,1
3784,Margaritaville Gold Tequila,750mL,750.0,1
3785,Svedka Orange Cream Pop,750mL,750.0,1
3787,Jose Cuervo Especial Silver,750mL,750.0,1
3788,Patron Silver Tequila,375mL,375.0,1
3790,Don Julio Blanco Tequila,750mL,750.0,1
3791,Jose Cuervo Especial Silver,375mL,375.0,1
3792,Jose Cuervo La Familia Rsv,750mL,750.0,1
3793,Pearl Vodka Traveler,1.75L,1750.0,1
3794,Cabo Wabo Reposado Tequila,750mL,750.0,1
3797,Skinnygirl Sweet'Arita,1.75L,1750.0,1
3798,Ciroc Apple Vodka,750mL,750.0,1
3800,Don Julio Anejo Tequila,750mL,750.0,1
3802,Three Olives Vodka,1.75L,1750.0,1
3804,Svedka Vodka,750mL,750.0,1
3805,Cuervo Silver Rolling Stones,750mL,750.0,1
3808,Three Olives Vodka,750mL,750.0,1
3811,Absolut Spark Vodka,750mL,750.0,1
3815,Solid Granite Vodka,750mL,750.0,1
3818,Cabo Wabo Blanco Tequila,750mL,750.0,1
3820,Smirnoff Citrus Vodka,1.75L,1750.0,1
3821,Smirnoff Vanilla Vodka,750mL,750.0,1
3826,Skyy Vodka,1.75L,1750.0,1
3827,Popov Vodka,1.75L,1750.0,1
3830,Grey Goose L'Orange Vodka,750mL,750.0,1
3834,Skyy Vodka,750mL,750.0,1
3835,Smirnoff Raspberry Vodka,750mL,750.0,1
3836,Smirnoff Citrus Vodka,750mL,750.0,1
3837,Skyy Vodka,50mL,50.0,1
3840,Smirnoff Raspberry Vodka,1.75L,1750.0,1
3847,Grey Goose Vodka,50mL,50.0,1
3851,Grey Goose Vodka,375mL,375.0,1
3857,Grey Goose Vodka,1.75L,1750.0,1
3858,Grey Goose Vodka,750mL,750.0,1
3859,Smirnoff 80 Proof,375mL,375.0,1
3863,Evan Williams Honey Reserve,1.75L,1750.0,1
3870,Montelobos Mezcal,750mL,750.0,1
3871,Smirnoff Watermelon Vodka,750mL,750.0,1
3876,Smirnoff 80 Proof,1.75L,1750.0,1
3877,Smirnoff Green Apple Vodka,750mL,750.0,1
3878,Smirnoff 80 Proof,750mL,750.0,1
3879,Smirnoff 80 Proof Traveler,750mL,750.0,1
3881,Finlandia Mango Fusion,750mL,750.0,1
3882,Smirnoff Strawberry Vodka,750mL,750.0,1
3883,Hornitos Lime Shot Tequila,750mL,750.0,1
3884,Bracero Blanco Tequila,750mL,750.0,1
3887,Wolfschmidt Vodka 80 Proof,1.75L,1750.0,1
3889,Wolfschmidt Vodka Plastic,750mL,750.0,1
3890,Absolut Peppar,750mL,750.0,1
3893,Zhenka 80 Proof,1.75L,1750.0,1
3894,Zhenka Vodka 100 Proof,1.75L,1750.0,1
3896,Zhenka Vodka,375mL,375.0,1
3899,Platinum 7X Distilled Vodka,375mL,375.0,1
3900,Bracero Reposado Tequila,750mL,750.0,1
3910,Hornitos Plata Tequila,375mL,375.0,1
3913,Svedka Vodka,1.75L,1750.0,1
3915,Sauza Silver Tequila,750mL,750.0,1
3918,Cabo Wabo Anejo Tequila,750mL,750.0,1
3919,Hornitos Reposado Tequila,375mL,375.0,1
3921,Espolon Reposado Tequila,750mL,750.0,1
3923,Don Julio 1942 Anejo Tequila,750mL,750.0,1
3924,Espolon Blanco Tequila,750mL,750.0,1
3925,Don Julio Reposado Tequila,750mL,750.0,1
3928,Barcraft Watermelon Fresca V,750mL,750.0,1
3929,Los Amantes Mezcal,750mL,750.0,1
3930,Deep Eddy Vodka,750mL,750.0,1
3938,Stolichnaya,750mL,750.0,1
3939,Boggy Meadow Switchel Vodka,750mL,750.0,1
3940,Pearl Cucumber Vodka,750mL,750.0,1
3941,Tres Generaciones Reposado,750mL,750.0,1
3943,Skyy Barcraft White Sangria,750mL,750.0,1
3945,Sauza Conmemorativo,750mL,750.0,1
3947,Herradura Anejo Tequila,750mL,750.0,1
3951,Hornitos Reposado Tequila,50mL,50.0,1
3952,Belvedere Mango Passion,750mL,750.0,1
3959,Hornitos Black Barrel,750mL,750.0,1
3960,Tortilla Gold Tequila Liquer,1.75L,1750.0,1
3961,Grey Goose La Poire Vodka,750mL,750.0,1
3967,Deep Eddy Ruby Red,750mL,750.0,1
3969,Jose Cuervo Tradicional,750mL,750.0,1
3970,El Toro Gold,750mL,750.0,1
3978,Square One Bergamot Organic,750mL,750.0,1
3980,Hornitos Reposado Tequila,1.75L,1750.0,1
3982,Hornitos Reposado Tequila,750mL,750.0,1
3984,Sauza Tres Generacions Anejo,750mL,750.0,1
3987,Smirnoff Peppermint Twist,750mL,750.0,1
3989,Deep Eddy Lemon Vodka,750mL,750.0,1
3997,Hornitos Plata Tequila,750mL,750.0,1
3998,Monte Alban Mezcal,750mL,750.0,1
3999,Hornitos Anejo Tequila,750mL,750.0,1
4010,Armorik Single Malt Whiskey,750mL,750.0,1
4018,Papa's Pilar Dark Rum,750mL,750.0,1
4025,Bacardi Oakheart Spiced Rum,50mL,50.0,1
4034,Pura Vida Silver Tequila,750mL,750.0,1
4040,Clement Select Barrel Rhum,750mL,750.0,1
4042,Bacardi Dragon Berry,50mL,50.0,1
4044,Calico Jack Mango Rum,1.75L,1750.0,1
4050,Bacardi Oakheart Spiced Rum,750mL,750.0,1
4054,Patron XO Cafe Liqueur,375mL,375.0,1
4060,Sauza Cucumber Chili Tequila,750mL,750.0,1
4062,Goslings Dark'N Stormy RTD,250mL 4 Pk,250.0,1
4064,Calico Jack Pin/Coc Rum,1.75L,1750.0,1
4066,Bacardi Oakheart Spiced Rum,1.75L,1750.0,1
4075,Bacardi Pineapple Fusion,1.75L,1750.0,1
4089,Capt Morgan White,1.75L,1750.0,1
4091,Mount Gay Black Barrel Rum,750mL,750.0,1
4101,Flipflop Silver Rum,750mL,750.0,1
4103,Capt Morgan White,750mL,750.0,1
4105,Patron XO Cafe Variety 3 Pak,50mL 3 Pk,50.0,1
4113,Capt Morgan White,50mL,50.0,1
4121,Tall Ship Appledore Rum,750mL,750.0,1
4130,Kraken Black Spiced Rum,375mL,375.0,1
4131,Sea Hagg Blueberry Rum,750mL,750.0,1
4135,Smirnoff Blueberry Vodka,50mL,50.0,1
4141,Wild Turkey American Honey,50mL,50.0,1
4145,Don Q Cristal Rum,1.75L,1750.0,1
4148,Fattoria de Limone,750mL,750.0,1
4149,Sailor Jerry Spiced Navy Rum,50mL,50.0,1
4152,Jenkins Rum,750mL,750.0,1
4153,Jenkins Rum,1.75L,1750.0,1
4157,Smirnoff Green Apple Vodka,50mL,50.0,1
4160,Bacardi Gran Reserva Maestro,750mL,750.0,1
4174,Kraken Black Spiced Rum,1.75L,1750.0,1
4176,Blackheart Spiced Rum,750mL,750.0,1
4178,Fabrizia Limoncello,375mL,375.0,1
4179,Bacardi Dragon Berry Rum,1.75L,1750.0,1
4181,Calypso Spiced Rum,1.75L,1750.0,1
4187,Kraken Black Spiced Rum,750mL,750.0,1
4190,Boca Loca Cachaca,750mL,750.0,1
4194,Calico Jack Coconut Rum,1.75L,1750.0,1
4195,Calico Jack Spiced Rum No 94,750mL,750.0,1
4196,Bacardi Dragon Berry Rum,750mL,750.0,1
4197,Sailor Jerry Spiced Rum Trav,750mL,750.0,1
4198,Sailor Jerry Spiced Navy Rum,1.75L,1750.0,1
4199,Sauza Blanco Tequila,1.75L,1750.0,1
4200,Bacardi Grand Melon,750mL,750.0,1
4201,Calico Jack Silver Rum,1.75L,1750.0,1
4204,Bacardi Coco Rum,750mL,750.0,1
4211,Cruzan Passion Fruit Rum,750mL,750.0,1
4218,Sailor Jerry Spiced Navy Rum,750mL,750.0,1
4221,Bacardi Gold Rum Traveler,1.75L,1750.0,1
4222,Bacardi Gold Rum,750mL,750.0,1
4223,Bacardi Gold Rum,1.75L,1750.0,1
4224,Goslings Black Seal Rum 80,750mL,750.0,1
4225,Goslings Black Seal Rum 80,1.75L,1750.0,1
4226,Bacardi Superior Rum Trav,750mL,750.0,1
4227,Bacardi Superior Rum Trav,1.75L,1750.0,1
4228,Bacardi 8,750mL,750.0,1
4229,Bacardi Black,1.75L,1750.0,1
4233,Castillo Silver Label Rum,1.75L,1750.0,1
4234,Bacardi Pineapple Fusion,750mL,750.0,1
4239,Pampero Ron Anejo Aniversari,750mL,750.0,1
4241,Capt Morgan Spiced Rum,50mL,50.0,1
4243,Bacardi Superior Rum,1.75L,1750.0,1
4245,Bacardi Superior Rum,750mL,750.0,1
4246,Bacardi Superior Rum,375mL,375.0,1
4247,Bacardi Limon Rum,750mL,750.0,1
4249,Capt Morgan White Coconut,750mL,750.0,1
4250,Zaya Grand Reserva Rum,750mL,750.0,1
4252,Bacardi Limon Rum,50mL,50.0,1
4258,Bacardi Mango Fusion,750mL,750.0,1
